match_id,date,city,winner,winner_method,winner_margin,total_overs,player_of_match,team1,team2,team1_players,team2_players,first_bat,first_ball,venue,inning,over,deliveries,batter,bowler,runs_batter,extras,total_runs,wicket_player_out,wicket_kind
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,9,5,RR Saun,Shashikant Laxman,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,9,6,RR Saun,Shashikant Laxman,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,9,7,RR Saun,Shashikant Laxman,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,9,8,RR Saun,Shashikant Laxman,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,10,1,RR Saun,Pratik Singh Bais,0,2,2,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,10,2,G Murali,Pratik Singh Bais,0,0,0,G Murali,bowled
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,10,3,PV Naringrekar,Pratik Singh Bais,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,10,4,PV Naringrekar,Pratik Singh Bais,0,0,0,PV Naringrekar,run out
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,10,5,D Ganesh,Pratik Singh Bais,0,0,0,D Ganesh,bowled
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,10,6,Imran Ahmed Kaneez,Pratik Singh Bais,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,10,7,Imran Ahmed Kaneez,Pratik Singh Bais,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Costa Rica,11,1,RR Saun,Shashikant Laxman,0,0,0,RR Saun,caught and bowled
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,1,H Lakov,S Gasteratos,0,2,2,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,2,Sulaiman Ali,S Gasteratos,0,0,0,Sulaiman Ali,bowled
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,3,IA De Silva,S Gasteratos,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,4,IA De Silva,S Gasteratos,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,5,H Lakov,S Gasteratos,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,6,H Lakov,S Gasteratos,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,7,H Lakov,S Gasteratos,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,8,H Lakov,S Gasteratos,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,9,H Lakov,S Gasteratos,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,10,H Lakov,S Gasteratos,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,11,H Lakov,S Gasteratos,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,0,12,H Lakov,S Gasteratos,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,1,1,IA De Silva,Aslam Mohammad,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,1,2,IA De Silva,Aslam Mohammad,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,1,3,IA De Silva,Aslam Mohammad,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,1,4,IA De Silva,Aslam Mohammad,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,1,5,IA De Silva,Aslam Mohammad,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,1,6,IA De Silva,Aslam Mohammad,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,1,7,IA De Silva,Aslam Mohammad,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,2,1,IA De Silva,S Gasteratos,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,2,2,IA De Silva,S Gasteratos,0,0,0,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,2,3,IA De Silva,S Gasteratos,4,0,4,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,2,4,IA De Silva,S Gasteratos,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,2,5,H Lakov,S Gasteratos,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,2,6,IA De Silva,S Gasteratos,1,0,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,3,1,IA De Silva,Aslam Mohammad,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,3,2,IA De Silva,Aslam Mohammad,0,1,1,,
T20I # 167,2010-05-08,Barbados,New Zealand,runs,1,20,['IG Butler'],New Zealand,Pakistan,"['BB McCullum', 'JD Ryder', 'MJ Guptill', 'LRPL Taylor', 'DL Vettori', 'SB Styris', 'GJ Hopkins', 'NL McCullum', 'IG Butler', 'KD Mills', 'SE Bond']","['Kamran Akmal', 'Salman Butt', 'Mohammad Hafeez', 'Umar Akmal', 'Misbah-ul-Haq', 'Shahid Afridi', 'Abdul Razzaq', 'Abdur Rehman', 'Mohammad Amir', 'Saeed Ajmal', 'Mohammad Sami']",New Zealand,Pakistan,"Kensington Oval, Bridgetown",Bulgaria,3,3,IA De Silva,Aslam Mohammad,4,0,4,,
