match_id,first_bat_team,second_bat_team,url,first_bat_team_players,second_bat_team_players
T20I # 17,Kenya,Bangladesh,/series/twenty20-quadrangular-in-kenya-2007-08-306979/kenya-vs-bangladesh-2nd-match-306987/full-scorecard,"['David Obuya', 'Jadavji Jesani', 'Tanmay Mishra', 'Steve Tikolo', 'Thomas Odoyo', 'Collins Obuya', 'Jimmy Kamande', 'Rajesh Bhudia', 'Lameck Onyango', 'Peter Ongondo', 'Hiren Varaiya']","['Tamim Iqbal', 'Nazimuddin', 'Aftab Ahmed', 'Mohammad Ashraful', 'Alok Kapali', 'Mahmudullah', 'Mashrafe Mortaza', 'Farhad Reza', 'Mushfiqur Rahim', 'Syed Rasel', 'Abdur Razzak']"
T20I # 16,West Indies,England,/series/west-indies-tour-of-england-and-ireland-2007-258445/england-vs-west-indies-2nd-t20i-258464/full-scorecard,"['Chris Gayle', 'Lendl Simmons', 'Austin Richards', 'Marlon Samuels', 'Denesh Ramdin', 'Runako Morton', 'Dwayne Smith', 'Dwayne Bravo', 'Daren Sammy', 'Ravi Rampaul', 'Daren Powell']","['Alastair Cook', 'Matt Prior', 'Jonathan Trott', 'Kevin Pietersen', 'Paul Collingwood', 'Owais Shah', 'Dimitri Mascarenhas', 'Michael Yardy', 'Stuart Broad', 'Ryan Sidebottom', 'James Anderson']"
T20I # 15,West Indies,England,/series/west-indies-tour-of-england-and-ireland-2007-258445/england-vs-west-indies-1st-t20i-258463/full-scorecard,"['Chris Gayle', 'Devon Smith', 'Shivnarine Chanderpaul', 'Marlon Samuels', 'Dwayne Bravo', 'Denesh Ramdin', 'Dwayne Smith', 'Runako Morton', 'Daren Sammy', 'Ravi Rampaul', 'Daren Powell']","['Alastair Cook', 'Matt Prior', 'Jonathan Trott', 'Kevin Pietersen', 'Paul Collingwood', 'Owais Shah', 'Dimitri Mascarenhas', 'Michael Yardy', 'Stuart Broad', 'Ryan Sidebottom', 'James Anderson']"
T20I # 14,Pakistan,South Africa,/series/pakistan-tour-of-south-africa-2006-07-250054/south-africa-vs-pakistan-only-t20i-255957/full-scorecard,"['Imran Nazir', 'Kamran Akmal', 'Mohammad Hafeez', 'Shoaib Malik', 'Younis Khan', 'Shahid Afridi', 'Abdul Razzaq', 'Zulqarnain Haider', 'Naved-ul-Hasan', 'Abdur Rehman', 'Shabbir Ahmed']","['Graeme Smith', 'Loots Bosman', 'AB de Villiers', 'Morne van Wyk', 'Justin Kemp', 'Albie Morkel', 'Shaun Pollock', 'Johan van der Wath', 'Robin Peterson', 'Roger Telemachus', 'Alfonso Thomas']"
T20I # 13,Australia,England,/series/england-tour-of-australia-2006-07-227733/australia-vs-england-only-t20i-249227/full-scorecard,"['Adam Gilchrist', 'Matthew Hayden', 'Ricky Ponting', 'Michael Hussey', 'Andrew Symonds', 'Michael Clarke', 'Cameron White', 'Brad Hogg', 'Nathan Bracken', 'Ben Hilfenhaus', 'Shane Harwood']","['Ed Joyce', 'Michael Vaughan', 'Andrew Flintoff', 'Kevin Pietersen', 'Ian Bell', 'Paul Collingwood', 'Paul Nixon', 'Jamie Dalrymple', 'Jon Lewis', 'Monty Panesar', 'James Anderson']"
T20I # 79,New Zealand,West Indies,/series/west-indies-tour-of-new-zealand-2008-09-366700/new-zealand-vs-west-indies-2nd-t20i-366708/full-scorecard,"['Jesse Ryder', 'Brendon McCullum', 'Ross Taylor', 'Jacob Oram', 'Daniel Flynn', 'James Franklin', 'Daniel Vettori', 'Kyle Mills', 'Ewen Thompson', 'Tim Southee', 'Jeetan Patel']","['Chris Gayle', 'Ramnaresh Sarwan', 'Xavier Marshall', 'Shivnarine Chanderpaul', 'Shawn Findlay', 'Kieron Pollard', 'Denesh Ramdin', 'Jerome Taylor', 'Sulieman Benn', 'Fidel Edwards', 'Lionel Baker']"
T20I # 78,New Zealand,West Indies,/series/west-indies-tour-of-new-zealand-2008-09-366700/new-zealand-vs-west-indies-1st-t20i-366707/full-scorecard,"['Jesse Ryder', 'Brendon McCullum', 'Ross Taylor', 'Scott Styris', 'Jacob Oram', 'James Franklin', 'Daniel Flynn', 'Kyle Mills', 'Daniel Vettori', 'Tim Southee', 'Jeetan Patel']","['Chris Gayle', 'Shivnarine Chanderpaul', 'Xavier Marshall', 'Ramnaresh Sarwan', 'Shawn Findlay', 'Kieron Pollard', 'Carlton Baugh', 'Jerome Taylor', 'Fidel Edwards', 'Sulieman Benn', 'Lionel Baker']"
T20I # 77,South Africa,Bangladesh,/series/bangladesh-tour-of-south-africa-2008-09-350336/south-africa-vs-bangladesh-only-t20i-350347/full-scorecard,"['Loots Bosman', 'Herschelle Gibbs', 'Justin Ontong', 'AB de Villiers', 'Jean-Paul Duminy', 'Albie Morkel', 'Rory Kleinveldt', 'Johan Botha', 'Johann Louw', 'Morne Morkel', 'Dale Steyn']","['Tamim Iqbal', 'Zunaed Siddique', 'Mohammad Ashraful', 'Raqibul Hasan', 'Shakib Al Hasan', 'Naeem Islam', 'Mushfiqur Rahim', 'Mehrab Hossain jnr', 'Abdur Razzak', 'Shahadat Hossain', 'Syed Rasel']"
T20I # 76,Pakistan,Sri Lanka,/series/t20-canada-2008-09-361644/pakistan-vs-sri-lanka-final-361660/full-scorecard,"['Salman Butt', 'Shoaib Khan', 'Shahid Afridi', 'Younis Khan', 'Shoaib Malik', 'Misbah-ul-Haq', 'Fawad Alam', 'Kamran Akmal', 'Umar Gul', 'Shoaib Akhtar', 'Sohail Tanvir']","['Sanath Jayasuriya', 'Mahela Udawatte', 'Mahela Jayawardene', 'Jehan Mubarak', 'Chamara Kapugedera', 'Kaushalya Weeraratne', 'Tillakaratne Dilshan', 'Farveez Maharoof', 'Thilan Thushara', 'Dilhara Fernando', 'Ajantha Mendis']"
T20I # 75,Zimbabwe,Canada,/series/t20-canada-2008-09-361644/canada-vs-zimbabwe-3rd-place-playoff-361659/full-scorecard,"['Hamilton Masakadza', 'Cephas Zhuwao', 'Chamu Chibhabha', 'Tatenda Taibu', 'Stuart Matsikenyeri', 'Elton Chigumbura', 'Keith Dabengwa', 'Graeme Cremer', 'Chris Mpofu', 'Prosper Utseya', 'Ray Price']","['Ashif Mulla', 'Rizwan Cheema', 'Sandeep Jyoti', 'Sunil Dhaniram', 'Abdool Samad', 'Ramesh David', 'Karun Jethi', 'Balaji Rao', 'Umar Bhatti', 'Harvir Baidwan', 'Eion Katchay']"
T20I # 74,Sri Lanka,Canada,/series/t20-canada-2008-09-361644/canada-vs-sri-lanka-6th-match-361658/full-scorecard,"['Sanath Jayasuriya', 'Jehan Mubarak', 'Mahela Jayawardene', 'Jeevantha Kulatunga', 'Thilina Kandamby', 'Tillakaratne Dilshan', 'Kaushalya Weeraratne', 'Dilhara Lokuhettige', 'Nuwan Kulasekara', 'Dilhara Fernando', 'Ajantha Mendis']","['Ashif Mulla', 'Rizwan Cheema', 'Mohammad Iqbal', 'Zubin Surkari', 'Sunil Dhaniram', 'Ramesh David', 'Balaji Rao', 'Sandeep Jyoti', 'Harvir Baidwan', 'Eion Katchay', 'Abzal Dean']"
T20I # 73,Zimbabwe,Pakistan,/series/t20-canada-2008-09-361644/pakistan-vs-zimbabwe-5th-match-361657/full-scorecard,"['Hamilton Masakadza', 'Cephas Zhuwao', 'Chamu Chibhabha', 'Tatenda Taibu', 'Elton Chigumbura', 'Stuart Matsikenyeri', 'Timycen Maruma', 'Regis Chakabva', 'Prosper Utseya', 'Ray Price', 'Chris Mpofu']","['Shoaib Khan', 'Shahid Afridi', 'Salman Butt', 'Khalid Latif', 'Fawad Alam', 'Kamran Akmal', 'Misbah-ul-Haq', 'Anwar Ali', 'Umar Gul', 'Shoaib Malik', 'Abdur Rauf']"
T20I # 72,Sri Lanka,Pakistan,/series/t20-canada-2008-09-361644/pakistan-vs-sri-lanka-4th-match-361656/full-scorecard,"['Sanath Jayasuriya', 'Mahela Udawatte', 'Jehan Mubarak', 'Chamara Kapugedera', 'Thilina Kandamby', 'Kaushalya Weeraratne', 'Tillakaratne Dilshan', 'Farveez Maharoof', 'Thilan Thushara', 'Nuwan Kulasekara', 'Dilhara Fernando']","['Salman Butt', 'Shoaib Khan', 'Younis Khan', 'Misbah-ul-Haq', 'Shoaib Malik', 'Shahid Afridi', 'Kamran Akmal', 'Sohail Tanvir', 'Fawad Alam', 'Shoaib Akhtar', 'Umar Gul']"
T20I # 71,Canada,Zimbabwe,/series/t20-canada-2008-09-361644/canada-vs-zimbabwe-3rd-match-361655/full-scorecard,"['Ashif Mulla', 'Rizwan Cheema', 'Mohammad Iqbal', 'Abdool Samad', 'Ramesh David', 'Sunil Dhaniram', 'Karun Jethi', 'Balaji Rao', 'Umar Bhatti', 'Harvir Baidwan', 'Henry Osinde']","['Hamilton Masakadza', 'Cephas Zhuwao', 'Chamu Chibhabha', 'Tatenda Taibu', 'Stuart Matsikenyeri', 'Keith Dabengwa', 'Elton Chigumbura', 'Timycen Maruma', 'Tawanda Mupariwa', 'Prosper Utseya', 'Ray Price']"
T20I # 70,Pakistan,Canada,/series/t20-canada-2008-09-361644/canada-vs-pakistan-2nd-match-361654/full-scorecard,"['Salman Butt', 'Shoaib Khan', 'Younis Khan', 'Shoaib Malik', 'Misbah-ul-Haq', 'Shahid Afridi', 'Kamran Akmal', 'Sohail Tanvir', 'Umar Gul', 'Shoaib Akhtar', 'Sohail Khan']","['Abdool Samad', 'Rizwan Cheema', 'Mohammad Iqbal', 'Ramesh David', 'Ashif Mulla', 'Sunil Dhaniram', 'Karun Jethi', 'Balaji Rao', 'Umar Bhatti', 'Harvir Baidwan', 'Henry Osinde']"
T20I # 69,Zimbabwe,Sri Lanka,/series/t20-canada-2008-09-361644/sri-lanka-vs-zimbabwe-1st-match-361653/full-scorecard,"['Stuart Matsikenyeri', 'Hamilton Masakadza', 'Chamu Chibhabha', 'Tatenda Taibu', 'Keith Dabengwa', 'Elton Chigumbura', 'Timycen Maruma', 'Prosper Utseya', 'Ray Price', 'Tawanda Mupariwa', 'Chris Mpofu']","['Mahela Udawatte', 'Tillakaratne Dilshan', 'Jeevantha Kulatunga', 'Thilina Kandamby', 'Mahela Jayawardene', 'Chamara Kapugedera', 'Farveez Maharoof', 'Dilhara Fernando', 'Thilan Thushara', 'Ajantha Mendis', 'Dilhara Lokuhettige']"
T20I # 68,Ireland,Netherlands,/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-netherlands-final-354461/full-scorecard,[],[]
T20I # 67,Bermuda,Canada,/series/icc-world-twenty20-qualifier-2008-353665/bermuda-vs-canada-5th-place-playoff-354460/full-scorecard,"['Chris Foggo', 'Oliver Pitcher', 'Oronde Bascome', 'Steven Outerbridge', 'James Celestine', ""George O'Brien"", 'Jekon Edness', 'Rodney Trott', 'Stefan Kelly', 'Kyle Hodsoll', 'Tamauri Tucker']","['Mohammad Qazi', 'John Davison', 'Geoff Barnett', 'Ashish Bagai', 'Zubin Surkari', 'Sunil Dhaniram', 'Sanjayan Thuraisingam', 'Abdool Samad', 'Harvir Baidwan', 'Steven Welsh', 'Henry Osinde']"
T20I # 66,Kenya,Scotland,/series/icc-world-twenty20-qualifier-2008-353665/kenya-vs-scotland-3rd-place-playoff-354459/full-scorecard,"['Morris Ouma', 'Kennedy Otieno', 'Nehemiah Odhiambo', 'Steve Tikolo', 'Thomas Odoyo', 'Rakep Patel', 'Ragheb Aga', 'Jimmy Kamande', 'Peter Ongondo', 'Tony Suji', 'Hiren Varaiya']","['Ryan Watson', 'Kyle Coetzer', 'Navdeep Poonia', 'Colin Smith', 'Gavin Hamilton', 'Neil McCallum', 'Gordon Drummond', 'Richie Berrington', 'John Blain', 'Gregor Maiden', 'Dewald Nel']"
T20I # 65,Scotland,Netherlands,/series/icc-world-twenty20-qualifier-2008-353665/netherlands-vs-scotland-2nd-semi-final-361531/full-scorecard,"['Ryan Watson', 'Kyle Coetzer', 'Navdeep Poonia', 'Colin Smith', 'Gavin Hamilton', 'Neil McCallum', 'Gordon Drummond', 'Richie Berrington', 'John Blain', 'Majid Haq', 'Dewald Nel']","['Darron Reekers', 'Eric Szwarczynski', 'Tom de Grooth', 'Mudassar Bukhari', 'Ryan ten Doeschate', 'Daan van Bunge', 'Peter Borren', 'Henk-Jan Mol', 'Edgar Schiferli', 'Jeroen Smits', 'Pieter Seelaar']"
T20I # 64,Kenya,Ireland,/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-kenya-1st-semi-final-361530/full-scorecard,"['Morris Ouma', 'Kennedy Otieno', 'Nehemiah Odhiambo', 'Steve Tikolo', 'Alex Obanda', 'Thomas Odoyo', 'Ragheb Aga', 'Jimmy Kamande', 'Tony Suji', 'Peter Ongondo', 'Hiren Varaiya']","['William Porterfield', 'Gary Wilson', ""Niall O'Brien"", 'Andre Botha', 'Andrew White', 'Alex Cusack', ""Kevin O'Brien"", 'Trent Johnston', 'Reinhardt Strydom', 'Kyle McCallan', 'Peter Connell']"
T20I # 63,Ireland,Bermuda,/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-bermuda-6th-match-354458/full-scorecard,"['William Porterfield', ""Niall O'Brien"", ""Kevin O'Brien"", 'Andre Botha', 'Gary Wilson', 'Andrew White', 'Alex Cusack', 'Trent Johnston', 'Reinhardt Strydom', 'Kyle McCallan', 'Peter Connell']","['Chris Foggo', 'David Hemp', 'Steven Outerbridge', 'James Celestine', 'Oliver Pitcher', 'Irving Romaine', 'Jekon Edness', ""George O'Brien"", 'Rodney Trott', 'Stefan Kelly', 'Dwayne Leverock']"
T20I # 62,Canada,Kenya,/series/icc-world-twenty20-qualifier-2008-353665/canada-vs-kenya-5th-match-354457/full-scorecard,"['John Davison', 'Geoff Barnett', 'Abdool Samad', 'Ashish Bagai', 'Zubin Surkari', 'Sunil Dhaniram', 'Karun Jethi', 'Sanjayan Thuraisingam', 'Harvir Baidwan', 'Eion Katchay', 'Henry Osinde']","['Morris Ouma', 'Kennedy Otieno', 'Nehemiah Odhiambo', 'Steve Tikolo', 'Thomas Odoyo', 'Jimmy Kamande', 'Ragheb Aga', 'Alex Obanda', 'Peter Ongondo', 'Tony Suji', 'Hiren Varaiya']"
T20I # 61,Bermuda,Scotland,/series/icc-world-twenty20-qualifier-2008-353665/bermuda-vs-scotland-4th-match-354456/full-scorecard,"['Chris Foggo', 'Oliver Pitcher', 'David Hemp', 'James Celestine', 'Steven Outerbridge', 'Irving Romaine', 'Jekon Edness', 'Rodney Trott', ""George O'Brien"", 'Stefan Kelly', 'Dwayne Leverock']","['Fraser Watts', 'Ryan Watson', 'Navdeep Poonia', 'Colin Smith', 'Gavin Hamilton', 'Neil McCallum', 'Richie Berrington', 'Gregor Maiden', 'Gordon Drummond', 'John Blain', 'Dewald Nel']"
T20I # 60,Netherlands,Canada,/series/icc-world-twenty20-qualifier-2008-353665/canada-vs-netherlands-3rd-match-354455/full-scorecard,"['Darron Reekers', 'Eric Szwarczynski', 'Daan van Bunge', 'Tom de Grooth', 'Ryan ten Doeschate', 'Peter Borren', 'Henk-Jan Mol', 'Mudassar Bukhari', 'Edgar Schiferli', 'Jeroen Smits', 'Pieter Seelaar']","['Geoff Barnett', 'John Davison', 'Abdool Samad', 'Ashish Bagai', 'Zubin Surkari', 'Sunil Dhaniram', 'Sanjayan Thuraisingam', 'Karun Jethi', 'Harvir Baidwan', 'Eion Katchay', 'Henry Osinde']"
T20I # 59,Scotland,Ireland,/series/icc-world-twenty20-qualifier-2008-353665/ireland-vs-scotland-2nd-match-354454/full-scorecard,"['Gavin Hamilton', 'Ryan Watson', 'Kyle Coetzer', 'Colin Smith', 'Richie Berrington', 'Neil McCallum', 'Gregor Maiden', 'Gordon Drummond', 'John Blain', 'Glenn Rogers', 'Dewald Nel']","['William Porterfield', 'Gary Wilson', ""Niall O'Brien"", 'Andre Botha', ""Kevin O'Brien"", 'Trent Johnston', 'Andrew White', 'Reinhardt Strydom', 'Alex Cusack', 'Kyle McCallan', 'Peter Connell']"
T20I # 58,Netherlands,Kenya,/series/icc-world-twenty20-qualifier-2008-353665/kenya-vs-netherlands-1st-match-354453/full-scorecard,"['Darron Reekers', 'Eric Szwarczynski', 'Ryan ten Doeschate', 'Daan van Bunge', 'Peter Borren', 'Tom de Grooth', 'Mudassar Bukhari', 'Henk-Jan Mol', 'Edgar Schiferli', 'Jeroen Smits', 'Pieter Seelaar']","['Morris Ouma', 'Kennedy Otieno', 'Alex Obanda', 'Steve Tikolo', 'Thomas Odoyo', 'Ragheb Aga', 'Collins Obuya', 'Jimmy Kamande', 'Peter Ongondo', 'Tony Suji', 'Hiren Varaiya']"
T20I # 57,Australia,West Indies,/series/australia-tour-of-west-indies-2008-319125/west-indies-vs-australia-only-t20i-319142/full-scorecard,"['Shaun Marsh', 'Luke Ronchi', 'Shane Watson', 'David Hussey', 'Cameron White', 'Ricky Ponting', 'Michael Clarke', 'Michael Hussey', 'Brett Lee', 'Mitchell Johnson', 'James Hopes']","['Xavier Marshall', 'William Perkins', 'Denesh Ramdin', 'Dwayne Bravo', 'Andre Fletcher', 'Kieron Pollard', 'Daren Sammy', 'Sulieman Benn', 'Kemar Roach', 'Fidel Edwards', 'Jerome Taylor']"
T20I # 56,New Zealand,England,/series/new-zealand-tour-of-england-and-scotland-2008-296889/england-vs-new-zealand-only-t20i-296903/full-scorecard,"['Jamie How', 'Brendon McCullum', 'James Marshall', 'Ross Taylor', 'Scott Styris', 'Peter Fulton', 'Daniel Flynn', 'Daniel Vettori', 'Kyle Mills', 'Michael Mason', 'Mark Gillespie']","['Ian Bell', 'Luke Wright', 'Kevin Pietersen', 'Paul Collingwood', 'Ravi Bopara', 'Owais Shah', 'Dimitri Mascarenhas', 'Tim Ambrose', 'Graeme Swann', 'Stuart Broad', 'James Anderson']"
T20I # 55,Pakistan,Bangladesh,/series/bangladesh-tour-of-pakistan-2007-08-343065/pakistan-vs-bangladesh-only-t20i-343764/full-scorecard,"['Salman Butt', 'Kamran Akmal', 'Younis Khan', 'Misbah-ul-Haq', 'Shoaib Malik', 'Shahid Afridi', 'Fawad Alam', 'Sohail Tanvir', 'Wahab Riaz', 'Umar Gul', 'Mansoor Amjad']","['Tamim Iqbal', 'Nazimuddin', 'Mohammad Ashraful', 'Aftab Ahmed', 'Shakib Al Hasan', 'Farhad Reza', 'Dhiman Ghosh', 'Mahmudullah', 'Mashrafe Mortaza', 'Abdur Razzak', 'Shahadat Hossain']"
T20I # 54,England,New Zealand,/series/england-tour-of-new-zealand-2007-08-300413/new-zealand-vs-england-2nd-t20i-300436/full-scorecard,"['Phil Mustard', 'Luke Wright', 'Kevin Pietersen', 'Ian Bell', 'Paul Collingwood', 'Owais Shah', 'Dimitri Mascarenhas', 'Graeme Swann', 'Stuart Broad', 'Ryan Sidebottom', 'James Anderson']","['Jesse Ryder', 'Brendon McCullum', 'Ross Taylor', 'Jamie How', 'Scott Styris', 'Peter Fulton', 'Daniel Flynn', 'Kyle Mills', 'Paul Hitchcock', 'Tim Southee', 'Chris Martin']"
T20I # 53,England,New Zealand,/series/england-tour-of-new-zealand-2007-08-300413/new-zealand-vs-england-1st-t20i-300435/full-scorecard,"['Phil Mustard', 'Luke Wright', 'Kevin Pietersen', 'Ian Bell', 'Paul Collingwood', 'Owais Shah', 'Dimitri Mascarenhas', 'Graeme Swann', 'Stuart Broad', 'Ryan Sidebottom', 'James Anderson']","['Jesse Ryder', 'Brendon McCullum', 'Ross Taylor', 'Jamie How', 'Scott Styris', 'Peter Fulton', 'Jacob Oram', 'Kyle Mills', 'Tim Southee', 'Jeetan Patel', 'Chris Martin']"
T20I # 52,India,Australia,/series/india-tour-of-australia-2007-08-291320/australia-vs-india-only-t20i-291356/full-scorecard,"['Gautam Gambhir', 'Virender Sehwag', 'Dinesh Karthik', 'Robin Uthappa', 'Rohit Sharma', 'MS Dhoni', 'Irfan Pathan', 'Praveen Kumar', 'Harbhajan Singh', 'Sreesanth', 'Ishant Sharma']","['Adam Gilchrist', 'Michael Clarke', 'Brad Hodge', 'Michael Hussey', 'Andrew Symonds', 'David Hussey', 'Brett Lee', 'James Hopes', 'Nathan Bracken', 'Ashley Noffke', 'Adam Voges']"
T20I # 51,West Indies,South Africa,/series/west-indies-tour-of-zimbabwe-and-south-africa-2007-08-287844/south-africa-vs-west-indies-2nd-t20i-298804/full-scorecard,"['Devon Smith', 'Denesh Ramdin', 'Marlon Samuels', 'Shivnarine Chanderpaul', 'Runako Morton', 'Dwayne Bravo', 'Rawl Lewis', 'Daren Sammy', 'Jerome Taylor', 'Ravi Rampaul', 'Fidel Edwards']","['Herschelle Gibbs', 'Graeme Smith', 'AB de Villiers', 'Jean-Paul Duminy', 'Justin Ontong', 'Mark Boucher', 'Shaun Pollock', 'Albie Morkel', 'Morne Morkel', 'Johan Botha', 'Makhaya Ntini']"
T20I # 127,Sri Lanka,India,/series/sri-lanka-tour-of-india-2009-10-428635/india-vs-sri-lanka-2nd-t20i-430885/full-scorecard,"['Tillakaratne Dilshan', 'Sanath Jayasuriya', 'Kumar Sangakkara', 'Chinthaka Jayasinghe', 'Mahela Jayawardene', 'Chamara Kapugedera', 'Kaushalya Weeraratne', 'Angelo Mathews', 'Nuwan Kulasekara', 'Dilhara Fernando', 'Lasith Malinga']","['Gautam Gambhir', 'Virender Sehwag', 'MS Dhoni', 'Yuvraj Singh', 'Suresh Raina', 'Dinesh Karthik', 'Yusuf Pathan', 'Ravindra Jadeja', 'Ashish Nehra', 'Ishant Sharma', 'Sudeep Tyagi']"
T20I # 126,Sri Lanka,India,/series/sri-lanka-tour-of-india-2009-10-428635/india-vs-sri-lanka-1st-t20i-430884/full-scorecard,"['Tillakaratne Dilshan', 'Sanath Jayasuriya', 'Kumar Sangakkara', 'Mahela Jayawardene', 'Chamara Kapugedera', 'Angelo Mathews', 'Chinthaka Jayasinghe', 'Muthumudalige Pushpakumara', 'Nuwan Kulasekara', 'Dilhara Fernando', 'Lasith Malinga']","['Gautam Gambhir', 'Virender Sehwag', 'MS Dhoni', 'Yuvraj Singh', 'Rohit Sharma', 'Suresh Raina', 'Yusuf Pathan', 'Ashok Dinda', 'Ashish Nehra', 'Pragyan Ojha', 'Ishant Sharma']"
T20I # 125,South Africa,England,/series/england-tour-of-south-africa-2009-10-387551/south-africa-vs-england-2nd-t20i-387564/full-scorecard,"['Graeme Smith', 'Loots Bosman', 'Albie Morkel', 'Jean-Paul Duminy', 'AB de Villiers', 'Jacques Kallis', 'Heino Kuhn', 'Ryan McLaren', 'Roelof van der Merwe', 'Dale Steyn', 'Yusuf Abdulla']","['Joe Denly', 'Alastair Cook', 'Jonathan Trott', 'Kevin Pietersen', 'Eoin Morgan', 'Luke Wright', 'Matt Prior', 'Tim Bresnan', 'Adil Rashid', 'Sajid Mahmood', 'James Anderson']"
T20I # 123,Pakistan,New Zealand,/series/pakistan-v-new-zealand-t20i-series-2009-10-426718/new-zealand-vs-pakistan-2nd-t20i-426724/full-scorecard,"['Imran Nazir', 'Kamran Akmal', 'Umar Akmal', 'Shahid Afridi', 'Shoaib Malik', 'Abdul Razzaq', 'Fawad Alam', 'Mohammad Amir', 'Umar Gul', 'Sohail Tanvir', 'Saeed Ajmal']","['Brendon McCullum', 'BJ Watling', 'Martin Guptill', 'Ross Taylor', 'Scott Styris', 'James Franklin', 'Neil Broom', 'Nathan McCullum', 'Tim Southee', 'Ian Butler', 'Shane Bond']"
T20I # 124,England,South Africa,/series/england-tour-of-south-africa-2009-10-387551/south-africa-vs-england-1st-t20i-387563/full-scorecard,"['Joe Denly', 'Alastair Cook', 'Jonathan Trott', 'Paul Collingwood', 'Eoin Morgan', 'Luke Wright', 'Matt Prior', 'Tim Bresnan', 'Graeme Swann', 'Sajid Mahmood', 'James Anderson']","['Graeme Smith', 'Loots Bosman', 'Jean-Paul Duminy', 'AB de Villiers', 'Albie Morkel', 'Mark Boucher', 'Ryan McLaren', 'Johan Botha', 'Roelof van der Merwe', 'Dale Steyn', 'Charl Langeveldt']"
T20I # 122,Pakistan,New Zealand,/series/pakistan-v-new-zealand-t20i-series-2009-10-426718/new-zealand-vs-pakistan-1st-t20i-426723/full-scorecard,"['Imran Nazir', 'Kamran Akmal', 'Umar Akmal', 'Shahid Afridi', 'Shoaib Malik', 'Fawad Alam', 'Abdul Razzaq', 'Sohail Tanvir', 'Mohammad Amir', 'Umar Gul', 'Saeed Ajmal']","['Brendon McCullum', 'Martin Guptill', 'Ross Taylor', 'Scott Styris', 'BJ Watling', 'Neil Broom', 'Nathan McCullum', 'Ian Butler', 'Shane Bond', 'Tim Southee', 'Aaron Redmond']"
T20I # 121,New Zealand,Sri Lanka,/series/new-zealand-tour-of-sri-lanka-2009-403357/sri-lanka-vs-new-zealand-2nd-t20i-403386/full-scorecard,"['Brendon McCullum', 'Jesse Ryder', 'Ross Taylor', 'Martin Guptill', 'Jacob Oram', 'Neil Broom', 'Nathan McCullum', 'Daniel Vettori', 'Kyle Mills', 'Ian Butler', 'Shane Bond']","['Tillakaratne Dilshan', 'Sanath Jayasuriya', 'Mahela Udawatte', 'Mahela Jayawardene', 'Kumar Sangakkara', 'Angelo Mathews', 'Gihan Rupasinghe', 'Nuwan Kulasekara', 'Malinga Bandara', 'Lasith Malinga', 'Ajantha Mendis']"
T20I # 120,New Zealand,Sri Lanka,/series/new-zealand-tour-of-sri-lanka-2009-403357/sri-lanka-vs-new-zealand-1st-t20i-403385/full-scorecard,"['Brendon McCullum', 'Jesse Ryder', 'Martin Guptill', 'Ross Taylor', 'Jacob Oram', 'Neil Broom', 'Peter McGlashan', 'Kyle Mills', 'Daniel Vettori', 'Ian Butler', 'Shane Bond']","['Tillakaratne Dilshan', 'Sanath Jayasuriya', 'Mahela Jayawardene', 'Kumar Sangakkara', 'Gihan Rupasinghe', 'Chamara Kapugedera', 'Angelo Mathews', 'Nuwan Kulasekara', 'Malinga Bandara', 'Lasith Malinga', 'Ajantha Mendis']"
T20I # 119,Australia,England,/series/australia-tour-of-england-and-scotland-2009-345967/england-vs-australia-1st-t20i-350050/full-scorecard,"['Shane Watson', 'David Warner', 'Michael Clarke', 'David Hussey', 'Cameron White', 'Adam Voges', 'Tim Paine', 'Mitchell Johnson', 'Brett Lee', 'Nathan Hauritz', 'Dirk Nannes']","['Ravi Bopara', 'Joe Denly', 'Jonathan Trott', 'Matt Prior', 'Paul Collingwood', 'Owais Shah', 'Luke Wright', 'Stuart Broad', 'Graeme Swann', 'Ryan Sidebottom', 'James Anderson']"
T20I # 118,Pakistan,Sri Lanka,/series/pakistan-tour-of-sri-lanka-2009-403361/sri-lanka-vs-pakistan-only-t20i-403375/full-scorecard,"['Kamran Akmal', 'Imran Nazir', 'Shoaib Malik', 'Shahid Afridi', 'Umar Akmal', 'Abdul Razzaq', 'Misbah-ul-Haq', 'Naved-ul-Hasan', 'Mohammad Amir', 'Iftikhar Anjum', 'Saeed Ajmal']","['Mahela Udawatte', 'Sanath Jayasuriya', 'Mahela Jayawardene', 'Kumar Sangakkara', 'Chamara Kapugedera', 'Angelo Mathews', 'Thilina Kandamby', 'Nuwan Kulasekara', 'Muthiah Muralidaran', 'Thilan Thushara', 'Lasith Malinga']"
